-122.781268;45.590753;[[0.0598, [0, 598, 56]], [0.1066, [4, 1066, 10]]];['45.590753', '-122.781268', '45.590770', '-122.781271', 'Elva Ave', '\n']
-122.781271;45.59077;[[0.0598, [0, 598, 56]], [0.1066, [4, 1066, 10]]];['45.590753', '-122.781268', '45.590770', '-122.781271', 'Elva Ave', '\n']
-122.781271;45.59077;[[0.0626, [0, 626, 111]], [0.1078, [3, 1078, 11]]];['45.590770', '-122.781271', '45.590791', '-122.781267', 'Elva Ave', '\n']
-122.781267;45.590791;[[0.0626, [0, 626, 111]], [0.1078, [3, 1078, 11]]];['45.590770', '-122.781271', '45.590791', '-122.781267', 'Elva Ave', '\n']
-122.781267;45.590791;[[0.0758, [1, 758, 112]], [0.06, [0, 600, 98]]];['45.590791', '-122.781267', '45.590809', '-122.781255', 'Elva Ave', '\n']
-122.781255;45.590809;[[0.0516, [9, 516, 12]], [0.0135, [14, 135, 29]]];['45.590791', '-122.781267', '45.590809', '-122.781255', 'Elva Ave', '\n']
-122.781255;45.590809;[[0.05, [1, 500, 0]], [0.0142, [12, 142, 37]]];['45.590809', '-122.781255', '45.590830', '-122.781238', 'Elva Ave', '\n']
-122.781238;45.59083;[[0.05, [1, 500, 0]], [0.0142, [12, 142, 37]]];['45.590809', '-122.781255', '45.590830', '-122.781238', 'Elva Ave', '\n']
-122.781238;45.59083;[[0.0553, [23, 553, 3]], [0.0191, [14, 191, 22]]];['45.590830', '-122.781238', '45.590857', '-122.781225', 'Elva Ave', '\n']
-122.781225;45.590857;[[0.0553, [23, 553, 3]], [0.0191, [14, 191, 22]]];['45.590830', '-122.781238', '45.590857', '-122.781225', 'Elva Ave', '\n']
-122.781225;45.590857;[[0.0807, [0, 807, 0]], [0.0108, [8, 108, 42]]];['45.590857', '-122.781225', '45.590881', '-122.781221', 'Elva Ave', '\n']
-122.781221;45.590881;[[0.0807, [0, 807, 0]], [0.0108, [8, 108, 42]]];['45.590857', '-122.781225', '45.590881', '-122.781221', 'Elva Ave', '\n']
-122.781221;45.590881;[[0.0735, [1, 735, 8]], [0.0181, [12, 181, 49]]];['45.590881', '-122.781221', '45.590910', '-122.781223', 'Elva Ave', '\n']
-122.781223;45.59091;[[0.0735, [1, 735, 8]], [0.0181, [12, 181, 49]]];['45.590881', '-122.781221', '45.590910', '-122.781223', 'Elva Ave', '\n']
-122.781223;45.59091;[[0.0843, [20, 843, 37]], [0.016, [0, 160, 47]]];['45.590910', '-122.781223', 
