start_lat,start_lng,end_lat,end_lng,name,station,opacity
40.86625,-73.92808,40.86711,-73.92682,Seaman Ave,168th Street Washington Height,0.38
40.86711,-73.92682,40.86744,-73.92641,Seaman Ave,168th Street Washington Height,0.37
40.86744,-73.92641,40.86781,-73.92593,Seaman Ave,168th Street Washington Height,0.26
40.86781,-73.92593,40.86788,-73.92581,Seaman Ave,168th Street Washington Height,0.24
40.86788,-73.92581,40.86791,-73.92574,Seaman Ave,168th Street Washington Height,0.24
40.86791,-73.92574,40.86793,-73.92569,Seaman Ave,168th Street Washington Height,0.24
40.86793,-73.92569,40.86794,-73.92564,Seaman Ave,168th Street Washington Height,0.24
40.86794,-73.92564,40.86853,-73.92404,Seaman Ave,168th Street Washington Height,0.24
40.86853,-73.92404,40.86874,-73.92345,Seaman Ave,168th Street Washington Height,0.23
40.86874,-73.92345,40.86883,-73.92351,Payson Ave,168th Street Washington Height,0.1
40.86883,-73.92351,40.86885,-73.92352,Payson Ave,168th Street Washington Height,0.01
40.721,-73.98214,40.72087,-73.98221,Ridge St,Bleecker Street Broadway Lafayette Stree,0.06
40.72087,-73.98221,40.71969,-73.98283,Ridge St,Bleecker Street Broadway Lafayette Stree,0.05
40.71969,-73.98283,40.71857,-73.98337,Ridge St,Bleecker Street Broadway Lafayette Stree,0.01
40.84106,-73.93968,40.84098,-73.93947,W 168th St,168th Street Washington Height,8.48
40.84098,-73.93947,40.84085,-73.93954,Saint Nicholas Ave,168th Street Washington Height,8.07
40.84085,-73.93954,40.8403,-73.93969,Saint Nicholas Ave,168th Street Washington Height,8.07
40.8403,-73.93969,40.83959,-73.93988,Saint Nicholas Ave,168th Street Washington Height,8.06
40.83959,-73.93988,40.83949,-73.9399,Saint Nicholas Ave,168th Street Washington Height,8.06
40.83949,-73.9399,40.83946,-73.93991,Saint Nicholas Ave,168th Street Washington Height,8.06
40.83946,-73.93991,40.83944,-73.93991,Saint Nicholas Ave,168th Street Washington Height,8.06
40.83944,-73.93991,40.83893,-73.93986,Saint Nicholas Ave,168th Street Washington Height,8.06
40.83893,-73.93986,40.8387,-73.93984,Saint Nicholas Ave,168th Street Washington Height,8.06
40.8387,-73.93984,40.83853,-73.93983,Saint Nicholas Ave,168th Street Washington Height,8.05
40.83853,-73.93983,40.83846,-73.93985,Saint Nicholas Ave,168th Street Washington Height,8.01
40.83846,-73.93985,40.83773,-73.94,Saint Nicholas Ave,168th Street Washington Height,8.01
40.83773,-73.94,40.83714,-73.94011,Saint Nicholas Ave,168th Street Washington Height,8.0
40.83714,-73.94011,40.83698,-73.94014,Saint Nicholas Ave,168th Street Washington Height,8.0
40.83698,-73.94014,40.83683,-73.94013,Saint Nicholas Ave,168th Street Washington Height,7.97
40.83683,-73.94013,40.8363,-73.94006,Saint Nicholas Ave,168th Street Washington Height,7.97
40.8363,-73.94006,40.83612,-73.94003,Saint Nicholas Ave,168th Street Washington Height,7.97
40.83612,-73.94003,40.83594,-73.94,Saint Nicholas Ave,168th Street Washington Height,7.97
40.83594,-73.94,40.83592,-73.93999,Saint Nicholas Ave,168th Street Washington Height,7.97
40.83592,-73.93999,40.8359,-73.93998,Saint Nicholas Ave,168th Street Washington Height,7.97
40.8359,-73.93998,40.83588,-73.93996,Saint Nicholas Ave,168th Street Washington Height,7.97
40.83588,-73.93996,40.83586,-73.93993,Saint Nicholas Ave,168th Street Washington Height,7.97
40.83586,-73.93993,40.83583,-73.93988,Saint Nicholas Ave,168th Street Washington Height,7.97
40.83583,-73.93988,40.83579,-73.93979,W 162nd St,168th Street Washington Height,6.91
40.83579,-73.93979,40.83573,-73.93966,W 162nd St,168th Street Washington Height,6.91
40.83573,-73.93966,40.83568,-73.93955,W 162nd St,168th Street Washington Height,6.91
40.83568,-73.93955,40.83566,-73.93962,Saint Nicholas Ave,168th Street Washington Height,6.87
40.83566,-73.93962,40.83566,-73.93967,Saint Nicholas Ave,168th Street Washington Height,6.87
40.83566,-73.93967,40.83565,-73.93969,Saint Nicholas Ave,168th Street Washington Height,6.87
40.83565,-73.93969,40.83565,-73.93972,Saint Nicholas Ave,168th Street Washington Height,6.87
40.83565,-73.93972,40.83564,-73.93974,Saint Nicholas Ave,168th Street Washington Height,6.86
40.83564,-73.93974,40.83563,-73.93976,Saint Nicholas Ave,168th Street Washington Height,6.86
40.83563,-73.93976,40.83562,-73.93976,Saint Nicholas Ave,168th Street Washington Height,6.86
40.83562,-73.93976,40.8356,-73.93977,Saint Nicholas Ave,168th Street Washington Height,6.85
40.8356,-73.93977,40.83556,-73.93978,Saint Nicholas Ave,168th Street Washington Height,6.85
40.83556,-73.93978,40.83529,-73.93973,Saint Nicholas Ave,168th Street Washington Height,6.84
40.83529,-73.93973,40.83527,-73.93973,Saint Nicholas Ave,168th Street Washington Height,6.84
40.83527,-73.93973,40.83524,-73.93973,Saint Nicholas Ave,168th Street Washington Height,6.84
40.83524,-73.93973,40.83521,-73.93975,Saint Nicholas Ave,168th Street Washington Height,6.84
40.83521,-73.93975,40.83517,-73.93976,Saint Nicholas Ave,168th Street Washington Height,6.83
40.83517,-73.93976,40.83512,-73.93978,Saint Nicholas Ave,168th Street Washington Height,6.83
40.83512,-73.93978,40.83492,-73.93987,Saint Nicholas Ave,168th Street Washington Height,6.83
40.83492,-73.93987,40.83451,-73.94005,Saint Nicholas Ave,168th Street Washington Height,6.81
40.83451,-73.94005,40.8338,-73.94035,Saint Nicholas Ave,168th Street Washington Height,6.8
40.8338,-73.94035,40.8331,-73.94065,Saint Nicholas Ave,168th Street Washington Height,6.8
40.8331,-73.94065,40.8324,-73.94088,Saint Nicholas Ave,168th Street Washington Height,6.74
40.8324,-73.94088,40.83167,-73.94112,Saint Nicholas Ave,168th Street Washington Height,6.73
40.83167,-73.94112,40.83091,-73.94137,Saint Nicholas Ave,168th Street Washington Height,6.73
40.83091,-73.94137,40.83016,-73.94166,Saint Nicholas Ave,168th Street Washington Height,4.91
40.83016,-73.94166,40.82945,-73.94194,Saint Nicholas Ave,168th Street Washington Height,4.9
40.82945,-73.94194,40.82875,-73.94223,Saint Nicholas Ave,168th Street Washington Height,4.88
40.82875,-73.94223,40.82842,-73.9423,Saint Nicholas Ave,168th Street Washington Height,2.49
40.82842,-73.9423,40.82837,-73.94232,Saint Nicholas Ave,168th Street Washington Height,2.49
40.82837,-73.94232,40.82803,-73.94246,Saint Nicholas Ave,168th Street Washington Height,2.49
40.82803,-73.94246,40.82776,-73.94258,Saint Nicholas Ave,168th Street Washington Height,2.48
40.82776,-73.94258,40.82732,-73.94274,Saint Nicholas Ave,168th Street Washington Height,2.48
40.82732,-73.94274,40.82663,-73.94301,Saint Nicholas Ave,168th Street Washington Height,2.44
40.82663,-73.94301,40.82635,-73.94313,Saint Nicholas Ave,168th Street Washington Height,2.44
40.82635,-73.94313,40.82616,-73.9432,Saint Nicholas Ave,168th Street Washington Height,2.44
40.82616,-73.9432,40.82605,-73.94326,Saint Nicholas Ave,168th Street Washington Height,2.44
40.82605,-73.94326,40.82593,-73.94333,Saint Nicholas Ave,168th Street Washington Height,2.44
40.82593,-73.94333,40.82531,-73.94378,Saint Nicholas Ave,168th Street Washington Height,2.44
40.82531,-73.94378,40.82502,-73.944,Saint Nicholas Ave,168th Street Washington Height,2.44
40.82502,-73.944,40.82469,-73.94423,Saint Nicholas Ave,168th Street Washington Height,2.44
40.82469,-73.94423,40.8243,-73.94451,Saint Nicholas Ave,168th Street Washington Height,2.44
40.8243,-73.94451,40.82403,-73.94472,Saint Nicholas Ave,168th Street Washington Height,2.44
40.82403,-73.94472,40.82366,-73.94384,W 145th St,168th Street Washington Height,2.39
40.82366,-73.94384,40.82327,-73.9429,W 145th St,168th Street Washington Height,0.85
40.82327,-73.9429,40.82285,-73.94191,W 145th St,168th Street Washington Height,0.8
40.82285,-73.94191,40.82169,-73.93916,W 145th St,168th Street Washington Height,0.76
40.82169,-73.93916,40.82161,-73.93898,W 145th St,168th Street Washington Height,0.72
40.82161,-73.93898,40.82139,-73.93846,W 145th St,168th Street Washington Height,0.67
40.82139,-73.93846,40.82048,-73.93629,W 145th St,168th Street Washington Height,0.67
40.82048,-73.93629,40.82043,-73.93617,W 145th St,168th Street Washington Height,0.65
40.82043,-73.93617,40.82012,-73.93543,W 145th St,168th Street Washington Height,0.64
40.82012,-73.93543,40.81974,-73.93454,W 145th St,168th Street Washington Height,0.6
40.81974,-73.93454,40.81971,-73.93447,145th St Bridge,168th Street Washington Height,0.6
40.81971,-73.93447,40.81971,-73.93446,145th St Bridge,168th Street Washington Height,0.6
40.81971,-73.93446,40.81967,-73.93438,145th St Bridge,168th Street Washington Height,0.59
40.81967,-73.93438,40.81965,-73.93432,145th St Bridge,168th Street Washington Height,0.59
40.81965,-73.93432,40.81964,-73.93431,145th St Bridge,168th Street Washington Height,0.59
40.81964,-73.93431,40.8196,-73.93422,145th St Bridge,168th Street Washington Height,0.59
40.8196,-73.93422,40.81956,-73.9341,145th St Bridge,168th Street Washington Height,0.58
40.81956,-73.9341,40.81953,-73.93398,145th St Bridge,168th Street Washington Height,0.57
40.81953,-73.93398,40.81951,-73.93388,145th St Bridge,168th Street Washington Height,0.56
40.81951,-73.93388,40.81951,-73.93379,145th St Bridge,168th Street Washington Height,0.55
40.81951,-73.93379,40.81951,-73.93366,145th St Bridge,168th Street Washington Height,0.54
40.81951,-73.93366,40.81952,-73.93323,145th St Bridge,168th Street Washington Height,0.53
40.81952,-73.93323,40.81953,-73.93263,145th St Bridge,168th Street Washington Height,0.53
40.81953,-73.93263,40.81953,-73.93253,145th St Bridge,168th Street Washington Height,0.52
40.81953,-73.93253,40.81953,-73.93244,145th St Bridge,168th Street Washington Height,0.51
40.81953,-73.93244,40.81951,-73.93221,145th St Bridge,168th Street Washington Height,0.51
40.81951,-73.93221,40.81943,-73.93135,145th St Bridge,168th Street Washington Height,0.5
40.81943,-73.93135,40.81943,-73.93133,145th St Bridge,168th Street Washington Height,0.5
