38.976088,-77.033409,38.976643,-77.033408,14th St,
38.976643,-77.033408,38.976925,-77.033409,14th St,
38.976925,-77.033409,38.977192,-77.033408,14th St,
38.977192,-77.033408,38.977411,-77.033407,14th St,
38.979677,-77.033410,38.979966,-77.033414,14th St,
38.980480,-77.033413,38.980709,-77.033412,14th St,
38.980709,-77.033412,38.980984,-77.033413,14th St,
38.980984,-77.033413,38.981255,-77.033411,14th St,
38.981426,-77.033412,38.981739,-77.033414,14th St,
38.981739,-77.033414,38.982143,-77.033412,14th St,
38.982382,-77.033411,38.983133,-77.033411,14th St,
38.984358,-77.033413,38.984593,-77.033411,14th St,
38.984593,-77.033411,38.984966,-77.033408,14th St,
38.985199,-77.033413,38.985770,-77.033411,14th St,
38.985953,-77.033410,38.986483,-77.033408,14th St,
38.986831,-77.032990,38.986996,-77.032713,14th St,
38.971383,-77.032308,38.972186,-77.032307,14th Pl,
38.895698,-77.033646,38.896271,-77.033651,15th St,
38.896641,-77.033651,38.896960,-77.033646,15th St,
38.896960,-77.033646,38.897197,-77.033646,15th St,
38.897498,-77.033645,38.898165,-77.033644,15th St,
38.900341,-77.033642,38.900697,-77.033643,15th St,
38.900848,-77.033644,38.901333,-77.033639,15th St,
38.901490,-77.033639,38.901717,-77.033639,15th St,
38.901717,-77.033639,38.901967,-77.033638,15th St,
38.901967,-77.033638,38.902237,-77.033638,15th St,
38.903579,-77.025984,38.903931,-77.025983,10th St,
38.903931,-77.025983,38.904172,-77.025980,10th St,
38.960568,-77.018034,38.960788,-77.018034,4th St,
38.960788,-77.018034,38.961157,-77.018031,4th St,
38.961393,-77.018033,38.961940,-77.018034,4th St,
38.962111,-77.018034,38.962622,-77.018033,4th St,
38.962793,-77.018033,38.963234,-77.018033,4th St,
38.963234,-77.018033,38.963694,-77.018029,4th St,
38.963937,-77.018034,38.964185,-77.018033,4th St,
38.964185,-77.018033,38.964469,-77.018031,4th St,
38.964469,-77.018031,38.964701,-77.018032,4th St,
38.896128,-77.018926,38.896525,-77.018930,5th St,
38.896525,-77.018930,38.896895,-77.018928,5th St,
38.896895,-77.018928,38.897194,-77.018929,5th St,
38.897337,-77.018929,38.897619,-77.018928,5th St,
38.897619,-77.018928,38.898026,-77.018929,5th St,
38.898026,-77.018929,38.898307,-77.018931,5th St,
38.899934,-77.018929,38.900166,-77.018929,5th St,
38.900166,-77.018929,38.900863,-77.018929,5th St,
38.891081,-77.012172,38.891560,-77.012171,1st St,
38.891560,-77.012171,38.891937,-77.012173,1st St,
38.892438,-77.012166,38.892650,-77.012169,1st St,
38.892650,-77.012169,38.892858,-77.012171,1st St,
38.893712,-77.012181,38.894072,-77.012170,1st St,
38.894072,-77.012170,38.894384,-77.012168,1st St,
38.894384,-77.012168,38.894782,-77.012171,1st St,
38.896286,-77.012164,38.896637,-77.012165,1st St,
38.896637,-77.012165,38.897012,-77.012164,1st St,
38.897012,-77.012164,38.897336,-77.012158,1st St,
38.899018,-77.012141,38.899319,-77.012158,1st St,
38.899319,-77.012158,38.899690,-77.012166,1st St,
38.901933,-77.012174,38.902153,-77.012172,1st St,
38.905135,-77.012173,38.905382,-77.012176,1st St,
38.905834,-77.012167,38.906053,-77.012166,1st St,
38.906269,-77.012160,38.907235,-77.012170,1st St,
38.946474,-77.019419,38.947308,-77.019456,5th St,
38.947640,-77.019469,38.947891,-77.019482,5th St,
38.947891,-77.019482,38.948149,-77.019495,5th St,
38.948149,-77.019495,38.948381,-77.019508,5th St,
38.948865,-77.019531,38.949108,-77.019543,5th St,
38.951298,-77.019645,38.951608,-77.019659,5th St,
38.951608,-77.019659,38.951899,-77.019673,5th St,
38.952215,-77.019687,38.952472,-77.019696,5th St,
38.952472,-77.019696,38.952707,-77.019708,5th St,
38.954400,-77.019792,38.954672,-77.019805,5th St,
